,id_aportacion,fecha_aportacion,no_aportacion,detalle_aportacion,monto_aportacion,ci_persona
4769,1e884d78eb254879b4a698f414fe7d2e,2020-10-26,60,oM3GIa5nL1nanlsW2kuvhapzJ,693,7956130173
4770,3d0ae2a1f0a949ba9e5a2095ffad70fe,2020-01-11,53,tijLUusKJR1e9A6cAwgMBvmcq,983,1329729873
4771,ecd261853f3f43a2b3c1b73025e9da22,2020-09-14,91,ATgmxesoIcgtuCI4h0wPd1LcC,483,3641421835
4772,dcd5b6fe009c48b6a39dbe8797843ee3,2022-04-14,26,rIWK2NBV3idDIsp7fSwOSOJRm,923,8983448565
4773,4c151793899f43099c9abdc3dc09889e,2022-07-05,48,6archmRxnJRrjU5e3iSeJFm0j,571,2630857754
4774,82e5941283c5419b9a1218da7a0afb7a,2020-11-19,45,TQQuO1rMQyx3GvFKeMiwuLGXG,283,6730604431
4775,76ac436f888e4950bcf58783690383e5,2021-07-06,67,wTTPv9eGbYxKwGsHDGYO213Ho,754,5658857857
4776,2c5a07a5353f4e24a361813636813603,2022-02-02,37,KqjDlHK2C7OEGTeJYJzrj0J10,869,9742146914
4777,f8d6292582bb4258b0082783e052ffae,2020-02-13,09,q5wBbbl8tdR4MzHI2ZVDIvXOf,834,2491554905
4778,d485f218e7344dff88a1806bae5ee011,2020-02-02,53,nTIoDLRBYKtcAPf2Y0SqInC0c,681,7875344944
4779,cb47a4033dc04f0d8a5d6ee62579620d,2022-02-11,83,sOn5XWAP1oOSBbbKawAzw3frZ,730,3135230562
4780,62bbe003d0504538824181d4b364513a,2021-01-25,90,XMzJphirZik2x4nH2SPvrinaJ,744,3352646271
4781,5dacd0616d49413db8e36f0470a98a2a,2022-02-13,67,EMXF2EcHByN8RFES2e7bjHEbJ,676,5499769256
4782,169244f085d442f38fabd86d9b42b6d5,2022-03-29,53,3e2iHYVFfkvrXf19eR5ojt8Oi,197,3941418059
4783,da023d09300443588a0cf2d023e4e9b3,2021-09-18,48,0EuvlVsk2gMjjJ0CEF1O717Sp,223,6729927598
4784,9d54972fe63e45dba1fce98c4cb13dc4,2022-11-18,01,gFjobSfVXpCC62btJPoqmT9pz,476,3187300110
4785,0b21e3bde93a488483230339ea8cf342,2022-04-16,73,ZAsDODvBCfIYkH9bZMPOSIms9,305,8979922668
4786,39b2e3f298e64cf3a40cc3be9bceb523,2021-09-28,03,Mf0RUqNed4wAElHdxrE4OKAlg,162,1216855364
4787,e3e1e80f0cfc446481302d0881797209,2020-03-10,28,roMSSHiF8O5vaJ45CculfR5LT,645,4244799325
4788,96b86547530e448f8e9688a310ceee7e,2021-03-04,28,LFKTo0YVq8dN5ey05V8ir3WgC,607,0847234459
4789,80705f601cba4cef867861b851184ec1,2020-03-15,19,lervGXhv4GpQ36JwypfmhKqQk,593,2842877578
4790,865ecc84628b4de6bb14e9e1c1c7b2a1,2021-10-21,27,8VOjxrsGcDSOr59q9RxlTHsrD,515,6321444525
4791,a04fbb91e91a467e9378f7dd764dd31a,2022-04-03,42,rDYIwWyrdfoksCLSdFbVzft7U,612,3575087420
4792,8abdd7dd0be64ac4ba0c3749da37266a,2022-11-09,09,w7yuKdIHnqsImoD2n29Gs1f7Y,842,5275948419
4793,248a5c2714624cc38939c8b5d19fb4b4,2022-05-28,11,Z303ipgAxfV8jQqABkw64Qo4w,035,4332077206
4794,71198290de7c4b0da40fc0aa427b2d3b,2020-05-05,20,FnLXYlkz8knb6Ln6largg9gto,970,4476211975
4795,f4bb285499b748aba3dfeccfa62fcfb6,2021-11-08,25,GZDdtnYHXsw0p71ZxGG91Jj2Y,819,4158402789
4796,82cf25dadc604fadb990589228c9d2ca,2020-03-30,71,vjpNjsecqz7JFFrxAJAcXuLl0,642,5514580809
4797,78e5f465d0054acaba24d3d7c42c55e2,2021-03-25,92,csmsmK5m7s79BLBBmukI5Okox,692,5403575292
4798,d6629f87800e486bb94aad001639052e,2021-12-08,39,Zu6RD6hMkOgrzUtIj27yPWgEP,401,9965192058
4799,19dc5267501345c0a54b8bfd5ab38fbe,2022-06-18,33,zrqXojrvTyyUe43p0G87rltze,196,2534004319
4800,04f8e42255414f3db9dc29f0b01457ce,2020-06-24,72,VA2fDL5UF8WM18h5GgZKNma7a,815,6580099368
4801,62c19ad7e386415088e5e74df168e5a4,2020-11-01,71,t9d8uhNd3Ybj9ayDzKOpsANlp,923,4590444302
4802,5ea82dc6ceb9462c8583939f174b8278,2022-10-25,66,mGK3Ixfl8ptqH6eUhvw6m4aQy,129,4145468187
4803,ddccf1e9cf594ad09b2e64eceda8eee8,2022-03-23,17,ba7hPa8Bm0WUapfNGkDY8NUPg,101,4583841828
4804,1a3232b4f4664e01a358b32b3348fa76,2020-08-29,43,LEkP6l2MPvHWk9deeOa2G1zOI,683,0136688733
4805,279631546f2e4129be15f9fbb662d5e4,2020-01-04,53,huAF4qkB1NEYwEthdoCMrJHRt,588,2708875022
4806,85ab2907864042d991153c11883f57d5,2020-03-19,73,NyX4u8BA19dcrBbHlBnCYJQ4z,303,9065729695
4807,05c0c04c5b1e41be8da29a520f76e7ef,2021-02-25,86,wzgFK26llBXVsY9CBv3x3GRY4,640,0073525996
4808,7d05872ddfb748269edc5bdab47f6315,2020-03-29,82,yuMTllwtlwy8bEoyl4HUrvYxf,853,6727549830
4809,10e53e60644b4e91ba6e883d5a567b04,2022-11-18,31,8mn5PCr5koZ3GpBA67C0zSzCl,157,6036333862
4810,62dabc8de2f34f82b74451c677472da6,2022-09-16,43,HdRDPxyFqLVIjlWFXdXGvqs0P,779,1813344307
4811,db530dccc1f1467a8e880481581c8f6d,2022-11-07,72,V81xDLWvG86AKk1KWInAJO7tP,529,8957234268
4812,9b428ff9f2b546daa5632ba99c741de2,2021-07-16,76,IUP1TEtEpzLSJVXIhQ1zdbkXZ,545,3368327033
4813,45a0fa10a9fe4406820d32912c17298b,2021-11-26,55,oS03QcMjxXZw0NEWjDNwgU2oB,483,2197460221
4814,3193b4de38ad4e248e4c1c6bba1bacda,2020-12-04,68,f3M8cbL96AgypAM8men8XqoMr,874,6406784288
4815,fc12186b41044523a2797a0990542ff5,2020-12-07,30,Rtkxuat66dkxsz2eIuFUSfKN5,193,0741830965
4816,b6b85c5d6df44494bed91a71115e06be,2022-03-26,42,K8PtgU8uSjUyRooBNrCwkRcYS,900,2914460044
4817,5b1f255eeab74d2aa7181913759ee684,2020-04-06,15,h3O8t4eB4YEwpk467eofAeEXE,499,1223117502
4818,c8cc771af241436990b68b7fc01d0799,2020-07-10,62,ShRmUH9jw9KrY7GoB1DRT3z8R,907,8786730135
4819,723985377e884f3e8201551b3cdcebea,2020-08-10,21,wRzLRJMSz4eEqKFTzbazh8Hy7,179,8273629923
4820,ce41029125d64f88bdfd15f83f7e3cc2,2020-02-13,77,9LvQBHezUs8QIwylZN6UcJsqj,394,2510624794
4821,ed4418ad560d45179604fac7cc59a207,2022-11-15,45,QjUQ7WskdaAlO0V3GL34NxXjd,569,2269532337
4822,b80447e178d5485b9b5133d06104d5a4,2021-08-13,74,Es9rDDsZM0DlTjlnHP8gCJiSp,940,1604074731
4823,4d6949a7bdcc43e9b389789bbc0699ac,2021-02-21,74,4RbzTg8kve8O98TmyJ6boTvaJ,186,4356577959
4824,f0922b01d0ab4b18a0594dc37bda2be6,2020-06-16,43,Bz21Txb5PmHfQlRZpTg6HM5EW,854,6724137347
4825,e5ba293fdadd46c8bd12ebbb3f55fd7d,2021-07-13,25,nw2DoQZeDPO7iEPu2PHVWVLDt,758,7995744017
4826,545a055669444a9b8291a546782f8a4a,2021-03-28,32,SkioPbR3TLcAPzcrOamYWhbqX,770,4213688946
4827,5ea0a3b0ccf6439686b6609d1d08cac0,2021-08-05,81,v9qoIG2PxyC0b61qcLghC7FaG,702,9727794289
4828,06102bd60c5648d4a8d4a9d4a21ddcac,2021-11-12,72,Rwou4qP2fJQFyhwoYgkXEyT3F,769,2377282915
4829,32cccdc377c2417ba2711eb459937513,2020-05-08,71,Tou29GfTC3GshCzaCuxT12meh,138,8302825482
4830,d52ec96761dd4afcb1f9219e46598f35,2022-08-16,02,Ad6OOrcrK12KNxhZ1voEm9e0W,759,3872259059
4831,0ab6c8b61e844d539e567e240fac1d17,2021-08-16,42,ThsIZruvo0jr0jajZyOkNhsXH,271,5661788824
4832,d0c219c9e39d4f658f557839cb570fff,2021-12-16,49,GQc8dhYdecvy0i73HafR0hLmz,370,8697909851
4833,6305b406a92c40c0829e2c6c533edb4f,2020-12-25,06,LdlWbudKkEvfEsUWOSOB0HLFy,465,3604984353
4834,058c67ebcdb8426aa0872650870cf18d,2020-03-01,99,pwHmpb2TMIJyRj3duZDPuq1Il,528,7452661298
4835,37f8278603314f64b6fe257f31671787,2020-06-15,92,UolyoPFoKFo0i4RyVc8iBk75N,247,9008626982
4836,eb6951f0a65e4d6b85b65276dadb2356,2021-05-16,44,g854anyrvHd4sEmlr4yH9jhZz,086,7489967249
4837,b13ecadd6e2a4874a3a463a2197f77d9,2020-04-21,93,vBzhiLLyXf4qcdEHXgTtsVzZz,186,4706337772
4838,50d8dd24a1414642acfacd21ae5eda63,2021-02-23,13,jRutnJgrpwvIyrzvTTsPhaxPK,574,2517847064
4839,e696c77c149d42fbab940b068a23979a,2021-06-01,89,l05ElAkektfPDGC5upKjVMdlY,340,9882942107
4840,eddc04a80e8648319869040599f419fc,2021-04-07,90,D637Azm9I8bO7cHMehrChM12s,028,4258148562
4841,eab289f7a89949e1b3c681b87518487a,2022-11-10,42,tPFPxsSBGrxvv3HxZJkUEmtBa,376,9177177559
4842,6862d9559096472dbfd2db4bb3a961a4,2020-03-13,60,aJyaNw0c4oNxShiX0DipATjfx,984,4180900231
4843,a13b65d4463c4d63bc28074ced0b1d0f,2022-07-26,62,QJsEQAjShkX4pVDxLfmvKZZ7e,786,5286304513
4844,1a3960b84ce849a695a1d6a897490d49,2022-07-28,37,UEOQKfzyWXQzcGYNDggGAIp0C,804,7293100712
4845,305749723cd74cd1b84c0319aba02c5e,2020-05-27,79,AKH1ugDNDOsEhLEGJnA6z6N1q,701,6935728071
4846,2f99f5b8b0a94ab5bd33d0301ed01c6f,2022-07-29,65,x4aSIhpkLlyj64y2g5f9XAMK6,333,0468448205
4847,ad2aaa5f434844b68f259c12731bbbf1,2021-02-10,02,WmwzXnymGKkzccFm4E31AxsPJ,812,5853727899
4848,f6bdfbf00970474d98514ade84ca12d5,2020-08-24,36,dpM7HItb3zPeS5nhNbNc6AJgt,882,1843640257
4849,fd8b59d7121640d4a89919ab59108652,2021-12-14,84,OjS7oBXn60zSzsP85SQBWngVY,231,7862681944
4850,71a7e3fb164c4bfd8d79e52ca7b07057,2022-02-01,47,rlcoLjVqgyAQUiO6WuE016NGt,721,7668648480
4851,5abfc5bbdbae4ca988f944968a02a38a,2022-02-17,04,aFXERmk7ggsnS4mtGb133O8uR,513,8292140743
4852,bfb77015a3c340d49775c22d7a2e89f6,2020-04-06,99,KneLkXeLFq7mcYa7aHaVrAyg0,811,0611384043
4853,503d4e9caf0d4ec5bd4d29791954b381,2021-04-20,67,g1oR2hpdCsjNBzixTEiXUsbTz,945,8787751597
4854,af6b1bc732634ff193c58347dd58d467,2022-05-15,97,Ww8XTF9wlq1m6TLOqiswayfZp,971,8952036577
4855,fc95adb794fc449abac3c708eb7dc846,2020-04-25,90,pi1z9VwNArvoYn11uSZBncoqv,988,8814622134
4856,8248029929da4a5c9033c78416e67db9,2022-07-20,99,GPvRj1iPm0x6Eb8dzjyIdH100,933,6355558222
4857,9c126ac5c2a8474d8e309448d48d6830,2020-08-25,17,BIg1WSyi7eHrsAy9c1K02WIod,441,1682404377
4858,ed3eaa0936c64b4aa74f1fccbe003e39,2021-01-17,42,kQRGTl8qFlV1o9pZRdhEJdj1u,544,2748763667
4859,db568db77dc64b58929ff687ed8430a3,2020-05-28,04,T52WsXmxEjSabR1hQmqxR1E9J,442,4596467794
4860,7ed6dffbd93d480f804ccf584a8ccffd,2020-10-13,11,OO1mjoy84daIeQdhinZa8duzN,216,0284980469
4861,9ae688c007a84b6aae32233ae05700bd,2021-09-23,69,voMrshhLKBtdcJeja3QpKw3iy,286,1399142998
4862,52dd4911913b400c9c30463f749aa3cc,2021-06-27,20,MEGbJAUGSJVAgJA4S3gXDqgTR,740,2876803867
4863,7923ab65f8ab4006a7fcfd9d1e460a3d,2020-02-23,30,i8J9QHUY2UTkOaFM4W7PSUmQv,278,2121927845
4864,9673ae357d96409e938d8e92d54cab7c,2021-11-17,59,kBOGOgHKC97uuoKg7i5NfkjqM,710,9736626267
4865,bbca8282cd9941958156b81ce7ed12e0,2021-01-16,63,mWhMkuBXy2GjMokzjvla3zh6X,662,5789648470
4866,bc88cdb322b741de890a8664e234479a,2021-04-05,12,VZZGD1XDX9sGGew1IfzEBnvJ1,460,9255484256
4867,65fc8f366c464c4ab9fc86a979f6fe23,2021-12-19,35,1JZegqYRClssYgoenhXd0MjQC,456,1593019938
4868,76a0ee04d005492591f25cc82d2b7191,2021-04-01,27,ygq2t3GD3FjV5Nf1GEWH6Mmhp,720,4229706847
4869,afbb028abf9f464db26ce16783622c82,2021-07-05,42,flQtpJmCzZJKxozXkO7X0jwF2,451,3431406281
4870,d8e347b6f6c94c119c1c1e4fe6b099cc,2021-08-10,45,2EBUogPxMk9wpO4gTM1pvzsow,990,5417645274
4871,a2f04dab82df4ecaa351a0c418a7f2a3,2020-09-05,23,v2rrVfDTQ9ngHhYg9pKBo0V3f,941,0807937093
4872,cef9c8cd759c4efdb6cccc7dd597c7e3,2020-05-13,73,1MNDJzBax5RlW0jEexy9G8ZxS,590,6589006712
4873,13864ecad8c04482a2678dee31d3c038,2022-03-30,45,imthh7d8jLQUEWb2DedkZKmmA,808,5869713513
4874,ffb740d626e943d8b6fa3d7da7b6db28,2020-06-01,83,8EY7SP34CKbkDbfs26bcoBSLn,987,4023599385
4875,d8255ed199c0400ba2c872e7c5519cc8,2022-03-28,74,chjDzr4WJ7VC8Pj95llkzDfvs,247,6106370491
4876,5fe285a4f8eb40748084be9f773e8284,2020-09-04,77,XslOtuMR2P49agSuXQYG7tg3t,343,3045148172
4877,38ff29dcdd614b98adedd9fd5f08aaef,2021-09-05,13,tXKTMDFpqZggVOt07IQpFOFHB,716,3204556189
4878,eb56c84619184bbeb1af70c65e076831,2022-06-18,29,0NVjIoE7Ka3Iej0JAuUTPGlU6,189,1459461254
4879,829a31f478954847939826c74df1dafa,2022-09-11,78,zBEJNy8o8GQZjHaMY2XigkSHp,584,2731782838
4880,425ec0ae9a6a4339988ed519af1834e7,2022-02-28,70,NwkYjO1kripnjc92Kk3CI3dd6,459,3131764788
4881,6da79c4fa9b84f41ab0905cb1e01a93e,2022-10-12,91,l6I6m4iwcNMbXxgxc28ms65To,833,0930334751
4882,7280a985f53c40ed950c57e1f0bcc27f,2022-05-02,30,j5Nlw6eeWK17RJUxQFy2ONMoi,002,2658352763
4883,fd220413d598443499f76f0700f695fe,2022-11-30,61,wEvaUaixOYNgEbyd4QdiYrPHq,483,7386545462
4884,1d98674327d54c9bbf8c6901389ade6b,2020-11-13,12,kg0uYCLVLoGqeE7Z1kQ0nFlin,646,8123997182
4885,49d77d615c814b5389a7f0a6484cc5be,2020-01-03,12,PCgtDGAU7FbH8AZMhSGaaof2o,196,9765961245
4886,24041da5db94472eaea2ef574fc511a8,2021-10-25,61,AnP50EKvzAOdKouyV46n4FYhK,201,0522447319
4887,8e759c2168644a03a4804a99078c546b,2022-01-10,94,fOCeDOiwrZqLvuWjqIKvVQAou,759,1017838325
4888,c4e35f727a094a0584d5e3ffdfc09596,2020-08-25,28,xVq1vAP43mfCNFzTGdvkcvVp1,783,2523805686
4889,e6c5f3d2281c46b68b50cf33e6320dd7,2021-06-19,75,DuY8dy0O5PZKULpI12aeGYqjr,279,8648252645
4890,e36d90b982204d58acee244b7c3a4098,2021-03-11,16,6mlVjdoMKFRJhfVeYtU4kZV3u,511,1754449361
4891,3ea23cc3fe35438c96265ef6eb3eb307,2021-02-05,21,zGdkyQGos00dIEaPYynDM36SR,769,5965731401
4892,9bf9236b7aea4759bcc8fb76bc05db73,2020-02-26,31,8Cmyk6EevmmHSO10M0btJUtch,366,6847736799
4893,36cdc1e23ffa4ee48abc944c37a46532,2021-07-07,24,5wRdD21TaxPiQN6MHESfbGUjo,274,6831883183
4894,3e85d9d5879e40f5aa3e8f1e842f0fe5,2022-06-24,69,nsHYSb3q8kdRaJ4VVxKyyqRwp,145,0845869549
4895,6085524b924342ca9e14b6d4c3e3ffc0,2022-05-11,54,Gl17h16AsunXNQFVulGBmtFHg,513,8701271076
4896,bb3410155ad7423c9febe5c296258694,2020-11-16,79,CDUkSnYavlAeCesIKT40X4GLw,621,6701865347
4897,554cb57bbd75410cba3a20b0d9561ef5,2022-08-19,77,3VZtMl6ojQeJ3z6dFbvKwBPrc,986,5582076992
4898,5a05284acc124511b4a8c85be782c509,2022-04-27,43,Lx4EXDevBGLILzQGqb4hQYmh7,516,5610101614
4899,26f0320419f54fb19425747c4d8ae419,2020-10-02,23,ABsvZvW9uLZd7sI5GxpVktHM5,092,6961271898
4900,93cfee806dad4581b2d7c90f6b873e9a,2022-09-14,04,s8TWJOnG4W1N4q9gQeH6cm9YU,664,0225869678
4901,815936666fce4df58c52ce1f7843cec8,2020-09-26,93,mebvlHHuMvF0GQ1djqd0tePVq,567,6293138747
4902,22b28dbddc114b09989654aa3ad872c0,2021-07-14,13,O1uLgVAZuSZg8HAWusaoE06aQ,503,2978757146
4903,e2e855a0e48444a88062fb99f1a101a7,2022-09-18,39,VuKw3ji0iRcWQpTHoPZ5Uj6FA,158,6626178505
4904,a6eb9469984f4cb68bc0cc6d1f3a33f9,2020-02-26,85,ocIYUadoBSWx1LM1u2CPbDNsy,706,6778328521
4905,3d6e2edc005d4c249b31ce1c126dc81d,2020-10-19,40,HrskE8HtzklIpHCu4Dexm1Tgs,638,8954311907
4906,fb5d396cd6ba472190bec7256a7610b5,2020-07-29,00,igGy32T7LHi7CQqcC3e8wssVn,698,4823637425
4907,a3a1798955a44bb9ae03cc1310c56da4,2021-08-24,31,6aSWA9QMIOoojZJ1K2NyivVrY,765,2632317552
4908,1738262a172e45ef9b308f5bdf0c1823,2022-01-08,46,ZWYBA339usJRvLuiNC7Sb3KYf,174,0058790866
4909,1a1cc391ddda4d55b7ef7637274be730,2022-09-18,26,ZJ1d5Oqhchvm0AYpp6K57lFEM,006,3778773003
4910,550f6d9bdb21486b89c7a08381e2ba6e,2020-04-20,08,fEj4cqPsgKol07f2vDYCWnlI6,853,9727828189
4911,9c2bb9ffa0d34157884d8b82f72c30ff,2021-09-08,15,OnHiBtaosnMx1V2NrKZLBgoqa,514,8093514308
4912,6e444eaf94cb4889a7a46262e91fc030,2020-12-27,36,3AhIsV7CEOaSxc3MqqNx1ozel,351,4246172184
4913,1fde6b31fc25412ba165776a951bcad4,2021-06-05,28,QpxvIAIUnJqSh2ApwPQWpcREw,543,0795748356
4914,ef2a7587701242afac20c9599ef0da06,2021-07-13,71,7uHOQeVRwVg1ZCah1b1usqUbk,524,2893121207
4915,3f562fef24444464a40017aa5f8bc02d,2020-10-05,21,2UUGz10y1eT2vlezIkSPuq2jo,530,9235203955
4916,e6e2860574544dac837ea12d863d6ed0,2020-09-24,53,RZ0iSTPenhio4HLE8ygYF53Hz,057,2048146243
4917,f2265e8b02e74a9682fdd12b15184495,2021-01-21,79,V333Cisep9b0No2tLYbRITTox,878,4519663543
4918,d587d577714f45e894ef15cdc0719312,2021-05-08,36,2QaPMzqzOo3kckvrxPiRXvf6J,949,5774057513
4919,64e93025a1ad42a2b7ba72c25edfa673,2021-07-04,90,qMWKOEHm4ljFiKymGIS0HoZSY,308,1501235774
4920,9b056815f02945908fe9795999b0798c,2020-04-08,43,M7NRbhZcJQN7vpa3iKnfmhUr7,821,8468947761
4921,c4f5f3909d1142d5897d623cc2a0c081,2021-11-09,39,hfXI94pe5NlKelFeq31Ty4slL,531,1814916420
4922,d9e73b3f73f047e19bd56889bab14d8f,2022-02-07,15,U3tsTZ7oL3heC12QWsOcwaZOH,359,8998121221
4923,c6fa427e512841fab1d7c4ab78ed547f,2020-10-24,50,0dS6Q0dTxOXyzJtwpC6kcBHfO,745,0378410021
4924,1c85adff1047436f82b00e08a3b41806,2021-07-16,98,Ys6uZwGMWaz4cN5wzPDNYOO4a,378,4057698028
4925,7e73cbcb5f2b408cbfa7dbdaf542f19c,2022-05-20,02,TNCycCNCy0NtSEpyp5aIbUbcr,961,9417940403
4926,e271c85f686b4b80adcf73beb2ecc03d,2021-03-30,58,Za4jUHwkpFXp5pikfL2i3qwhd,146,4078785153
4927,c045c555f64d4ac487a9257297a3d6e7,2022-10-19,11,IsUBq3qOMxWyaFoFwsn9r0TK0,740,3515587630
4928,acca457812234b598e6c8e169062ac3e,2020-07-21,51,mF24jyqPNXjbhIvmIc1HqYhnu,112,0391878723
4929,3692d463cf1f4e379a73133d2e31eb9c,2021-05-26,85,iq9Z71mMBaVkmrvF8nKPQL7Yy,643,5813792720
4930,d226f8f1277141d88e65ee1781f238fb,2021-03-18,79,6XgZUjmybZN8c3svZNgKCRwEI,950,3838651148
4931,a696311dd9904ad38fe228bd2d8257cf,2022-07-20,92,ycX0wVWB1iZsnQCnaJN3jRDd4,298,9393849591
4932,e7da1b9784c14bf0b164db8378aee6d3,2022-05-11,51,0ZtLELkL9hHw64Oost9Zd1pDu,621,9256754277
4933,0e283d315ba74fd49a28667443d62aa0,2021-07-16,39,RQdPvJDiRUjTBniJCK92y0FEc,640,3701593221
4934,378d1faad9954ac3a2d7b6d5ed9b9488,2021-01-03,28,4S2ep8lAAs63W5401K2vI65xU,142,0023016737
4935,a26072f5756f425ba2e75046c4ee276f,2022-05-20,19,aYtht5hfPnk8D0V9u7JdGV9Fq,003,4255236119
4936,21b2b31d88be43d98374859f2d78d992,2020-10-28,57,VsFosMBoYYKoN69yN0bP6X63N,525,8157833514
4937,7057bf1332db488abf2f3ee16184b9b9,2021-09-25,40,ZoIwrSZG4jEeiHGgzfRqVjoaM,225,7102003587
4938,92a10c89063543888adcdb8eababe01a,2020-04-07,55,tBDbNzud3TZsPqvtoObdScBME,905,6009010385
4939,c5f91fa446284edc90d8350eba85e7cb,2020-11-18,38,BEjvt5VD3Vkrt6LXikDiQ533B,877,9180180898
4940,8659ce438a364763b7ede8111d79d3e8,2020-01-30,02,9Pia7IppP4cDcisCeNhI2Ebxq,234,1517922668
4941,d9309514836844b79a4388f20a52250a,2021-08-03,43,IArWQxZm3rOF05Rxo0aOJugYW,152,5040813682
4942,a3ed53465bfa413d84c2c98975508c5e,2020-09-21,33,CTizgOSm4ImbWfkaMIgiLdFgQ,170,3526839657
4943,8f0ddcdc5b394cf88a6990380e79800d,2020-11-01,52,wcGu1QHIHjs4xDQEk2hecE2B9,156,8465144956
4944,1eff5c5f470d44589be9c9b7eee22ba3,2022-11-29,32,E1f2pQDqYRnP1fK2TL4k1O0bY,155,7308364461
4945,dd460295cafd40cb8be5909da0ce79da,2021-08-24,28,w68IBsk0u2VI0om4VFuapS2Ga,715,9954983801
4946,6bf695b377b843ed879713b6acbe346b,2020-11-07,85,xz1y5VwNJnJaGm1AZDmkJWq64,522,1946304199
4947,5e1c85e3a6c24c50b20818ef38a189e9,2022-06-20,90,tagHvpvn2SSGc36P4Ni5EeK8t,102,7675548633
4948,7966af03016f43a0836359f4e885f316,2022-03-04,60,mxyDnGZ2SkiTENR06lomIOUD5,329,4013053481
4949,5457624470d247a7b53fbd890a71f689,2022-05-08,02,vBLbPPsF0AzY7L21rO8yoCAPV,306,5281640585
4950,a1e59348e936474e8ba579ce0216d332,2021-07-20,87,lLegqKvuVDYZtlqOehq3BNtVC,360,4852450902
4951,bf33005b78a04c5c94201dfbded3ed6f,2021-12-22,59,ZH1J3AkNzC65ccBH7IdRWN0PU,181,5967020067
4952,f677ec8679fc4029b722080062a2bac8,2021-08-13,36,snTI8lDUeasscAGWCf8nQFJLi,754,1964525383
4953,c5fa0951ef3b4e0797ee10ae76ba1f33,2022-02-02,22,f5TaRk6xzAN5KjA4tJVAASXNV,226,4033221426
4954,11cf9272c54343f7ad234705228bdc37,2020-12-24,50,tAzNV26j0s6MmVyuDA0UgycrK,513,4761936634
4955,d0668647d9234f6fa446a2a4c32c55e0,2022-10-25,45,PYykMJDEC5Jq7JBdy7pZDwYFN,301,5718136887
4956,dc7b8fd56da549c8b7fc346bae09e389,2020-11-13,85,o3smQ3UjqGjCmxekCj6dX1RSO,709,5160640097
4957,493c3fb8fefa46868ca679fda88e34cc,2021-08-28,68,c9c30aFCYDFBJk2NRbb7bvekE,787,1177589793
4958,276bf57f3c5846b49185e182d8a27815,2022-01-13,08,tXYz6DKrhKgHnbMVW6SYRJ45v,676,6049138601
4959,04d4b999641f49a5acc07e7cf090c5c5,2020-07-22,61,SoTmoVjNw0cLfePgLvFwNJ6Of,808,4350563804
4960,556ada9a478d4dfb8d543e5dddbe908a,2020-04-14,71,FOmw2W8QYx0DeMZaWlIvDB47x,739,7740640983
4961,9ee6606337f74aa088b7f481205c203d,2020-06-01,88,xvEa52NQpft0aO8Z68aDjobgl,834,0085794499
4962,2af92a33ab104689878b57b2095246a5,2020-12-14,39,MGVCIwO40uwTDGQi9SarL1fu3,729,6925128226
4963,5afc9d01c4cd4dbebbb07711a704769c,2020-11-13,61,KHuGLRTqUxu0ooN7ARz63j0v4,840,9692201191
4964,511f8c9ed132458b96f7e2c01d51995f,2020-04-19,23,gqIk5dZbk5yScxiCKVSNWYF0K,857,8286844508
4965,44a5072ca165450b9e8ca05a249e6a9c,2020-02-10,31,rnOwsg4OV9hL68hqVm65q5Ujy,318,2683493466
4966,95978477c6df447a99f1d7b772c573c2,2021-08-20,18,uOIOumGnHatcM0uOcE84GZox9,628,2521897152
4967,a5da119aa8c34c5c9544d0d80c37ddac,2020-05-10,24,EGw6F7kYLy9qJNTv3yX9DMizh,785,4735812378
4968,dc9e4f84e6434d64bece297bb36b0fea,2021-06-30,40,qQsD18X0BIzrXqaBTkMDDwpiw,582,0699365739
4969,21c674b82c64465ab335942113758255,2021-10-11,59,AH83EOmgzi75S1GBza4fL0VL3,780,3641478658
4970,b1db932370c747af96abfdf12a7d1f89,2022-04-25,05,GQLJabfKzR4XmEN2MKmc9fkIh,659,1092883158
4971,a02974b0a3ba4359b745df2b14bd8b32,2020-10-11,84,NivOWNUrY2hutPKYbaGzOYJeQ,527,7091104721
4972,0f10247de1684c8dbbdcbea6d2983de3,2022-01-20,49,pbhAFasl6cu4sWMkklB7wWfcR,195,1133680415
4973,fff1bf02d4a24b619965554d689f8f95,2021-03-23,72,rJmqeiC9zq94MsOG6PDcBtjnr,364,0248477275
4974,0dd6a8b329da45d7867df34645e79cc7,2022-09-27,64,VwTtFa2V4RwrjK3beJqpWIZgT,513,4618558864
4975,081e720f3ba14ac2af8e910533af71b0,2020-02-14,89,TM031mERy3deISNwRU3TLdFMN,712,9510197429
4976,f180543d8eb2460da3d347ecddf59103,2021-06-25,36,MCmX68bPwPKPCppYI9bdciWEA,028,2294026468
4977,7bb704b76efa4aedad73de8010f9ca3a,2020-11-29,20,4NAhqpspExXR79vg1ax1mA5vg,980,5135949911
4978,44ea58cfb52b4ea5a4f4ae699e4ba573,2021-10-12,41,gjnLaAFeXxCV1Y18poRAceDbN,858,1822394368
4979,432840f06f034b66a01da851a80d455f,2022-09-12,88,QMotPFllqYi14m1IXNaOQ71fo,970,3791178502
4980,31903d773f694489bdf764e3d0aeb9f6,2020-01-21,36,Ci3x9Lb3yzAecpHCVR4x2Hn3w,470,7798614404
