,id_afiliacion,nombre_afiliacion,tipo_afiliacion,estado_afiliacion,ci_persona
4334,407f025557614ace9bfda1693b4d5f9c,Voluntario,Afiliado,Activo,3149724705
4335,820690912d8f4662ba7ad8c6fb4314d9,Asegurado,Afiliado,Activo,3929707969
4336,81ac1148e8954e359bc5cfbc8ecd660f,Voluntario,Pensionista,Activo,9306695404
4337,9c3a1031142c4a3fb5e6dd70e4bc0137,Voluntario,Pensionista,Activo,2956595668
4338,0c432318fd094b9fa0c903cd6112ac12,Asegurado,Pensionista,Activo,0037692540
4339,64e948e3891d40c7be4590794958eb28,Voluntario,Pensionista,Activo,8637890361
4340,989bbe0106c4457bb0949e426d023423,Asegurado,Pensionista,Activo,4478156296
4341,53ffc71119d9404280b75610498b5c43,Voluntario,Pensionista,Activo,0609139969
4342,0c86ef9cb88e42bf93f549a07048b2a6,Voluntario,Pensionista,Activo,8003830358
4343,1354e113dc3849e1a3b9e5effb3f4b37,Voluntario,Pensionista,Activo,6026955863
4344,cbe405d704324d338c813d0aa82381e1,Voluntario,Pensionista,Activo,9240251307
4345,c702f64cd20f41ecb8034faa723a82e4,Voluntario,Afiliado,Activo,7303366378
4346,288e56ceaa404e6386a1cf9338f5d9d1,Asegurado,Pensionista,Activo,2323315031
4347,dd32c9b781f549459db166750e077b16,Voluntario,Pensionista,Activo,5584243753
4348,80d2dc0d8e414491b24ca8c44b77b28b,Voluntario,Pensionista,Inactivo,2588137050
4349,7ea847ae7fee4956b245457530dc2b05,Voluntario,Afiliado,Activo,0866590476
4350,a7b8af9cefd5440c9a279c14da5a36b7,Voluntario,Pensionista,Activo,1196663335
4351,e7e1b0d96b4445babbaf3359de0b466f,Asegurado,Pensionista,Inactivo,2133911466
4352,01496c779ff24e1d8e8208092583ce0c,Voluntario,Pensionista,Activo,4819969264
4353,4ba1e9d5234e437194d622620387ee74,Asegurado,Pensionista,Activo,2329712532
4354,e77d4629de7a4226902cfb9331331340,Voluntario,Pensionista,Activo,6993697565
4355,9421db28d3af4f7fba168120d56724f7,Voluntario,Pensionista,Activo,9324355173
4356,45d74e50c2654604bdf0835fe60d8e56,Voluntario,Pensionista,Activo,7954591487
4357,3330e3b6549344f4bce781a468d9be32,Voluntario,Afiliado,Inactivo,6497065212
4358,de03545402eb4763afa462bf01f73202,Voluntario,Pensionista,Activo,5703733664
4359,1cb197d80cb74efcb48101664ee3652c,Voluntario,Afiliado,Activo,3064695451
4360,1e637c208e314286ac3830ec392e8a11,Voluntario,Pensionista,Activo,2216445781
4361,544913006bf34b5a8282dfe6546d1af8,Voluntario,Pensionista,Inactivo,0482033352
4362,99cdc376b6384ad58173b3edeff8e07e,Asegurado,Pensionista,Activo,1919048434
4363,943c3a52430b4d48bfb5dab1faf675f2,Voluntario,Afiliado,Inactivo,3660907130
4364,aa5511417df849ba815a90e494ccd1f1,Asegurado,Afiliado,Activo,4003911457
4365,c732da5df78f4a27985e2a48cbeb9774,Voluntario,Pensionista,Inactivo,4636353666
4366,56691e30ad6240109006d13cc03f9fc8,Voluntario,Pensionista,Activo,4494256842
4367,c3d8a1344fc84fcb8867111f4b7d73d7,Voluntario,Pensionista,Inactivo,6442192587
4368,3ab2815db4d14f1aa8976a8e174435b0,Asegurado,Afiliado,Inactivo,1667553725
4369,47c2a5871dd340aab407a0c82af77537,Asegurado,Pensionista,Activo,9669765276
4370,3c894d229a3c4e38a23653e0b39c7ac9,Asegurado,Pensionista,Activo,9225420222
4371,ab16d3794b9c44db88fdb3f620ca5947,Voluntario,Pensionista,Inactivo,1885407507
4372,e2287aa0c7174c76be2ea27c3654519e,Asegurado,Pensionista,Activo,9354496068
4373,fde133f8e8e541209dfd5a02954f9238,Voluntario,Pensionista,Activo,0261541731
4374,dec16e98d7c04952a7336153a75ea606,Voluntario,Pensionista,Activo,0394126311
4375,f3396e37d7dd4b2fb84be9db8d7ce7a4,Voluntario,Afiliado,Activo,1852707863
4376,8eb4d36aacd54a1ca7ec531bccbee4dd,Voluntario,Afiliado,Activo,6583154840
4377,9694dfd00c614ef38f79e7dbc08fdd12,Voluntario,Pensionista,Activo,3350276081
4378,69c9e2b12df9415086d7f437fafcc493,Voluntario,Pensionista,Activo,2848496505
4379,c5eb157f818d459180b36d3de8d18af6,Voluntario,Afiliado,Activo,9200374224
4380,e4e353de74024397901933b817da9099,Asegurado,Pensionista,Activo,1287737029
4381,bc1269db483c4e3cb1e271016c05314f,Voluntario,Pensionista,Activo,0557461759
4382,ee3d7287681e41ffa4ec26e22d852320,Asegurado,Afiliado,Activo,4477349806
4383,47a95dca6c4746a6b69555dcdc8bd780,Voluntario,Pensionista,Activo,5211489445
4384,28056468a84f4f62a33f2ea84d86f16a,Voluntario,Pensionista,Activo,9902190453
4385,cfeda983b0494a949d3c731bd1d1d827,Voluntario,Pensionista,Activo,4357328142
4386,ecde077907804a5894ff91e33314c192,Voluntario,Pensionista,Activo,7840569671
4387,422edf8988934c25a8f5535b4b5baffa,Asegurado,Pensionista,Inactivo,1867633624
4388,761bff2d01aa45e69f789a651a89997a,Voluntario,Pensionista,Activo,2135867894
4389,62e65cd7a3194bc28a1a3e9fd22d9014,Voluntario,Pensionista,Activo,4483875281
4390,e203a3dd39d34c2fa60426740348b39b,Voluntario,Afiliado,Activo,7184936059
4391,f389b28bf9464551b10533b07b480fa2,Voluntario,Pensionista,Activo,4666953436
4392,2bb9d66533294617986a9be53d0a6a1e,Voluntario,Pensionista,Inactivo,3816241715
4393,ec61df3a300041639e2a9bc0e0868a0f,Voluntario,Pensionista,Activo,1747555337
4394,36e6d0a34d6f4c389cefea0de5fadea2,Voluntario,Pensionista,Activo,6273539719
4395,863eceac518944349218a601e44449e1,Voluntario,Afiliado,Activo,4919954864
4396,7b5a96d2fdd84acc805956d4b107e0f1,Voluntario,Pensionista,Activo,0274045877
4397,83f31ed22df9424dae9bac5e71f122f6,Asegurado,Afiliado,Activo,4603625318
4398,b00a165d2b0a429d8e0aecc53118358a,Voluntario,Pensionista,Inactivo,4314833386
4399,ff7d6c0c517442a3a7bc8b93cb5a1d97,Voluntario,Pensionista,Activo,4408337392
4400,32736d47dd9d428caee484352f1df960,Asegurado,Pensionista,Activo,2161571911
4401,3246bf5f1cc442b3b66d4e5c1294269a,Voluntario,Pensionista,Activo,2987596810
4402,bf642bc818a9488fb0a70ddcd44ae984,Voluntario,Pensionista,Inactivo,9654196864
4403,b78476791209478e9e42db2586a47d6d,Voluntario,Pensionista,Activo,2550833765
4404,fe1298f895f849ea9d1048daeacf3858,Voluntario,Pensionista,Inactivo,3665547285
4405,da4a5040645d4d6e89fb4e9a8f2b8a75,Voluntario,Pensionista,Activo,8104762983
4406,cc05b8fdf81c4d69b70cd8713752bded,Voluntario,Pensionista,Inactivo,1772462417
4407,458627b0e38748899c9bf09a87bf0786,Voluntario,Afiliado,Activo,1228863176
4408,15adaf4fc5734e5aa7a7dd8db2eea34b,Asegurado,Pensionista,Inactivo,6626916790
4409,b3b8e699002e4160ba0313a8958b88be,Voluntario,Pensionista,Inactivo,7426602019
4410,5eed5fcd13854206bdb634cd1ff5b07c,Voluntario,Pensionista,Activo,1243528377
4411,e99d45b22e16431b8446a8134a6fc1e7,Voluntario,Afiliado,Activo,1497482542
4412,622af96a0edd4e87a3e32b882397bba9,Voluntario,Pensionista,Activo,8625828235
4413,39939d8526644f57bfaf76cb516f4d10,Voluntario,Pensionista,Activo,4811691883
4414,9075389b4a5b42d287ff0d71de52ec7a,Voluntario,Pensionista,Activo,0451237572
4415,e67e155160a441ca8b08f33e820b7818,Asegurado,Pensionista,Activo,8856147710
4416,403452e48f124263becd9067056ab346,Asegurado,Pensionista,Inactivo,0440395673
4417,39413875fb2a4d3e95b6e051c2237401,Asegurado,Pensionista,Activo,3653562324
4418,a1ad4c7d3e924482a5e0a7c7ee1d9b35,Voluntario,Pensionista,Activo,4157319128
4419,999c12d26fb243ee8e4187350dcf4b8a,Voluntario,Pensionista,Activo,1858074393
4420,408a3d1e02314ef9924bb1982934c1ea,Voluntario,Pensionista,Inactivo,4600365294
4421,e117e57632f34be9a2da5df97112a3c9,Asegurado,Pensionista,Activo,4649955356
4422,69a20703d16a4ecb96bfe23f38f1630a,Voluntario,Afiliado,Activo,9098506404
4423,a0473b89543a4f35a8c2b3ec489060dd,Voluntario,Pensionista,Activo,9223670208
4424,b469ea7e1d834f35aaed7bf56640c63e,Voluntario,Pensionista,Activo,6196072844
4425,7e709d4631134077b3ebe4d711d3f15b,Voluntario,Pensionista,Activo,3877855439
4426,472bd0864eca41dfb477ea1037e74577,Voluntario,Afiliado,Inactivo,4124516235
4427,9bb7d88b73324acf9652f6491d3cdb23,Asegurado,Pensionista,Activo,8026322319
4428,b481b09c9a634a789530944206f7bd70,Voluntario,Pensionista,Inactivo,5402053629
4429,f8614ba617e447f5a0087b6d232505d4,Voluntario,Pensionista,Activo,8369580091
4430,651a67f180b14e969700a29e3d830523,Voluntario,Pensionista,Activo,4627182038
4431,57c9b940937a432ea2732bcd0870989e,Voluntario,Pensionista,Inactivo,8551002737
4432,77e707d595ca4f039fec004f2f8ea253,Voluntario,Pensionista,Inactivo,7079541204
4433,9acc020ff7244456beb60375399736b4,Voluntario,Pensionista,Activo,3647882712
4434,b3ad14c634a24dd7934fbca7d8b99988,Voluntario,Pensionista,Inactivo,6699483915
4435,8ed17ba46edb46e5a80f89d229263dd9,Voluntario,Pensionista,Activo,9674896599
4436,c9de5b52f56b4617bbd8e7d6e1f1a7e0,Voluntario,Pensionista,Activo,9397461465
4437,eb8e13e615fd40a097bbaa991fb05f3c,Voluntario,Pensionista,Activo,9113174381
4438,0531a60454b344548f190bcb18e55f84,Voluntario,Pensionista,Activo,5871680500
4439,41eecc2c1d8a4f4aa1ff60e5d6d22e80,Voluntario,Afiliado,Activo,5954758561
4440,5ef2b77cb1db4fda8817e9647b5c9df2,Voluntario,Pensionista,Activo,9250640149
4441,63a00f32bf0a4ba8aa2e9e5fc87b4ac8,Voluntario,Pensionista,Activo,2798978353
4442,3fa716122376442490d3d84fba9d8539,Voluntario,Afiliado,Activo,2452645670
4443,8289dbe1726c47a0a5178c445ce88d4c,Voluntario,Pensionista,Inactivo,1287084863
4444,360d70be4f8a47838106e16be750de5b,Voluntario,Pensionista,Inactivo,1693061526
4445,312b061bee8443a08fcb96a32acce58f,Asegurado,Pensionista,Activo,3515308252
4446,ac92b43298a244dfb1500ba8dc6d123e,Voluntario,Pensionista,Inactivo,0282825494
4447,8b78b78180d3403f8d32705999242ae0,Voluntario,Pensionista,Activo,1280569360
4448,039f2dd4ce9f456981079d3b0439bad8,Asegurado,Pensionista,Activo,4806400834
4449,087de00d15354d18823a9aada132e58c,Asegurado,Pensionista,Activo,6268678542
4450,b5e0db1d245549119aea5b3ef8ef6076,Voluntario,Pensionista,Activo,2479050377
4451,1d10781d084841f7b8b01fac01dd530a,Asegurado,Pensionista,Activo,1366382912
4452,bae633e7bb6b4c24b814b162d99c5b47,Voluntario,Pensionista,Inactivo,3708693175
4453,e294f7ce0c4e473e9bb817a084b1cf25,Asegurado,Afiliado,Activo,9044272525
4454,2bd310cde0954c6da892163fc8904c3a,Voluntario,Pensionista,Activo,8202893617
4455,52ebb26bac014cf396c4506177cb57db,Voluntario,Pensionista,Activo,6848185583
4456,5aa263eb381d4e65b8ee878e3dceed81,Voluntario,Pensionista,Activo,1466697768
4457,636de416b412493189c04f8dfed130ad,Voluntario,Pensionista,Activo,2149761076
4458,95dbbcc277e547dd848823ad658336cc,Voluntario,Pensionista,Activo,3898448204
4459,9098831b00f441228df686e440134812,Voluntario,Pensionista,Activo,4981543663
4460,a18d8aff83da42a1a46ecbdf33168f1b,Voluntario,Pensionista,Activo,8187005885
4461,661fe644096e4c77b9abdd5e181272c5,Voluntario,Afiliado,Activo,3323854646
4462,c236358b862b47728bc1bb304f77e87f,Voluntario,Pensionista,Activo,8032228686
4463,3d941129881f47b18d0f48186466f9fd,Voluntario,Pensionista,Activo,6731070673
4464,be122a240bb145a59849a6cde65983a0,Voluntario,Pensionista,Activo,6902189286
4465,c1d6c1ea3f0f4812962a5229217c5fb8,Asegurado,Afiliado,Activo,5108633631
4466,9f2b65fd6050401ebd5952138cf396da,Voluntario,Pensionista,Inactivo,4051497884
4467,85404a18a92d497c9d2240baa3ea12ad,Voluntario,Pensionista,Activo,4954630839
4468,eecd887ef5d24c05afcc7e958f366da7,Voluntario,Pensionista,Activo,6007907769
4469,b0aa710f5979493ab2a84dbbe890ed85,Asegurado,Pensionista,Activo,1663125582
4470,3cc49057e3624ec48d296da38c1d47ed,Voluntario,Pensionista,Inactivo,8607584391
4471,681cfe67ccab4368aa90463d39e2b50b,Voluntario,Afiliado,Activo,2660423843
4472,d0bb55168d9945cc9d5139b00a1a13cb,Voluntario,Pensionista,Activo,2043965920
4473,e13bd24db07e46ec8135e7ee497fff71,Voluntario,Pensionista,Activo,1799285449
4474,039fd2fba61d45d5b8153825ec31d994,Asegurado,Pensionista,Inactivo,0360259286
4475,331218abd61c4260a11a9bbcd9dbda16,Voluntario,Pensionista,Activo,6347081485
4476,3e9c208e46fc4775887b8769fd9e5816,Asegurado,Pensionista,Inactivo,3253162485
4477,a9b9a3605d3d47d5831e6694a0311b35,Voluntario,Afiliado,Activo,0152602172
4478,e7559dcb54304ff3b5dc226a6f50974f,Voluntario,Pensionista,Activo,7314702773
4479,9a87affe59994d9c8131d86dfba1c6d1,Voluntario,Pensionista,Inactivo,8380050167
4480,003a0354adaf4a098b4d34902c9bb64b,Voluntario,Pensionista,Activo,5289744814
4481,38aa12e4606941b9848c982f679bd554,Voluntario,Pensionista,Activo,4930044874
4482,8be8a77bcdf744e99f7516956671bba9,Voluntario,Pensionista,Activo,4058143760
4483,b3656b4435d941319a620822bc8dd8ca,Voluntario,Pensionista,Activo,9829808701
4484,c6f831125b5b4b76ae5e9be7f8c55084,Voluntario,Pensionista,Inactivo,9257030541
4485,18cdcb901e5443c3b65cd63b7b295aca,Voluntario,Pensionista,Activo,6018203295
4486,6de83409737e44a69e232ff396eb8eb5,Voluntario,Pensionista,Activo,9554260174
4487,060d939c4ece4a02b71b7eabc897951d,Voluntario,Afiliado,Activo,7046627111
4488,5623e2b17dff4ac4b163ccc28af2e0ca,Voluntario,Pensionista,Activo,8774287484
4489,153eaea69ba54cfdbae0b659ba8b049d,Voluntario,Pensionista,Activo,3096213093
4490,d9166c9d30534d44bd065385f82d17ff,Asegurado,Pensionista,Activo,8274059164
4491,3a867b4f4c1d49a8989c786cde00155c,Voluntario,Afiliado,Activo,5848436559
4492,b81950fe8af1434fac834a9260de12b8,Asegurado,Pensionista,Activo,8512178033
4493,9ce1f72e244d4f529973ae090417686c,Voluntario,Afiliado,Activo,4275320151
4494,2be2c0aa70c64866a705ab2be1be98e4,Asegurado,Pensionista,Activo,5797901111
4495,11209855210e457dbd04bb653149a3d0,Voluntario,Pensionista,Activo,5956665121
4496,7543d2e2f90d408894b7905b68a95175,Asegurado,Pensionista,Inactivo,9521189760
4497,0dce776fde454dc1bb912215ff4801d0,Voluntario,Pensionista,Activo,9394072048
4498,052cd320de95492cba275352c3172e8a,Voluntario,Pensionista,Activo,5220807255
4499,cfbddf99fe6840549a1a449aca648d0f,Voluntario,Afiliado,Inactivo,1616864801
4500,9e273c9289814edea7da726c4bc0e1c8,Voluntario,Pensionista,Activo,0338043668
4501,18b94932e37e499fbf899a86fc6d6268,Asegurado,Afiliado,Inactivo,4638454264
4502,ddf0b04129b24453b8b5c74dcccb4d33,Asegurado,Pensionista,Inactivo,6640199570
4503,685a6cfe6b6e419ea150a67dc541dbee,Voluntario,Afiliado,Activo,4981872622
4504,beeed640ed8f451ca7b0c8c6c15164f9,Voluntario,Pensionista,Activo,5015902900
4505,838c759f6de94cf8bd8bfc7b8b3e0d34,Asegurado,Pensionista,Activo,6558807414
4506,ae2336d6537748f2a86795fe0eba0b0a,Voluntario,Pensionista,Activo,6776990968
4507,db4956febb29471e9b273a5e6e74b24a,Voluntario,Pensionista,Activo,9481888017
4508,9284ab8a77ae4a3b8b71d88f0510b4fc,Asegurado,Afiliado,Activo,6750497431
4509,29616473cae3461da7f53fbaaba5dad2,Voluntario,Pensionista,Activo,3049296790
4510,69be6dc1553b4596b1850906b96e02bd,Voluntario,Pensionista,Activo,8783114788
4511,97c7975709e34340aaca85d63fb4ccb8,Voluntario,Pensionista,Activo,0437710880
4512,76793f7dc8734c91bd370ccb2a69a12b,Voluntario,Pensionista,Activo,9647999047
4513,1f8c9e9d1d454d3fb9916f620b7fda1e,Voluntario,Pensionista,Activo,4533612426
4514,3d0f2cb550654d949374d4bbf1200926,Voluntario,Pensionista,Activo,8376482776
4515,a02fc8b9e86b4cc7908ac0da98718541,Voluntario,Pensionista,Activo,1332153511
4516,1e12d00522f0498098052cabd5d032b6,Voluntario,Pensionista,Activo,4512707823
4517,9b033729538744acbf1433dddfd9c614,Voluntario,Afiliado,Activo,6883791704
4518,24d629247d09455baf5b482a0066e788,Voluntario,Pensionista,Activo,9528751534
4519,68d6a451df7b4c359e44b26070d2919a,Asegurado,Pensionista,Inactivo,0690889066
4520,2525dd96e150458298ba5733a5054801,Voluntario,Afiliado,Inactivo,5797015868
4521,e841236f8be340c4a6f3e36548e51d46,Voluntario,Pensionista,Inactivo,2841712385
4522,b4a3726b7a2241209e905aec3e971b4c,Voluntario,Pensionista,Activo,4134876392
4523,978539ebb6f143a4bfbf6eef4cd5a280,Voluntario,Pensionista,Activo,4615117191
4524,f415c5f2fe654078b2d46420f45b0796,Voluntario,Afiliado,Activo,6790289671
4525,ff41b519ce754aac81bcefe3156b9238,Voluntario,Pensionista,Inactivo,0142354831
4526,f198ab4266a640ecb6d188cdd54d3ac9,Voluntario,Pensionista,Activo,0526825885
4527,2161b2b157174ae2b34cfc3729f3336c,Voluntario,Afiliado,Activo,0568347761
4528,12b49bda30c8465a9e2a8061c39da440,Voluntario,Afiliado,Activo,1487408532
4529,39915d05ece64d6fa5272a9390e289f7,Voluntario,Afiliado,Activo,4420403119
4530,00dccd8ff90046dea5d64628804234cb,Asegurado,Pensionista,Activo,8760345061
4531,6c50737246de4773b101f3634a46b345,Voluntario,Pensionista,Activo,9844443846
4532,01370bc07893444097fe38a1349a3bc7,Asegurado,Pensionista,Activo,3503147178
4533,c105f115a05c494d97bc0689bd242806,Voluntario,Afiliado,Activo,6037607172
4534,7d921a339a434ed4a377711d541e224c,Voluntario,Afiliado,Activo,5834386262
4535,4e23572e600147e489ca09ed9248dbd6,Voluntario,Pensionista,Activo,6469131631
4536,3068319305254c8b95904f9e01353626,Asegurado,Pensionista,Activo,2063796835
4537,e82bce43190343b2ac29e6b7e85cafc9,Asegurado,Pensionista,Inactivo,2093018922
4538,1e60836e487d456aa058dd1bf42bfdac,Voluntario,Afiliado,Activo,8215581996
4539,1ead22de9a174f8c95109cf8060b542f,Voluntario,Afiliado,Inactivo,8537727023
4540,2c301deed45542a28394dba7f183b837,Asegurado,Pensionista,Activo,8099434477
4541,78f38da11a644e16bc1cc8413a05776e,Voluntario,Pensionista,Activo,1415995821
4542,2e9fd77e6c70408dacdbded34a460454,Voluntario,Pensionista,Activo,2440962482
4543,635cab8c61e942a193705b4939ce1ffc,Voluntario,Pensionista,Activo,8499430895
4544,63e53e3bb5034187928d0de51391db8e,Voluntario,Pensionista,Activo,2908159705
4545,2fcbae62c8524ec4b063f812cde0d925,Voluntario,Pensionista,Activo,7130976483
4546,f2e62cfb686a4540aebbde1ffc859849,Voluntario,Pensionista,Activo,1682176027
4547,0bdae9baba1f4412bfa64070eae95bd9,Asegurado,Pensionista,Activo,0400677351
4548,8d409ddfdc114efd811325e0b318b64f,Voluntario,Pensionista,Activo,2224715998
4549,bf085de1902f477aaaccde6ff0f13ebf,Voluntario,Pensionista,Activo,2684324888
4550,c78ebd6d68a54ea2a78393a852ed7b9f,Asegurado,Pensionista,Activo,0480501286
4551,cdee6aa0566e4ea28b8e4239d63581a9,Voluntario,Pensionista,Activo,2225099200
4552,a759a753ae4642b68665e75581e634d6,Voluntario,Pensionista,Activo,9365106422
4553,54ead6a536b84b96b595bb5cb51c56a1,Voluntario,Pensionista,Activo,1657447383
4554,5e83727dde8b45ab993b1a7db539eea4,Voluntario,Pensionista,Activo,6006758295
4555,b78d89aa0bac449787bcde083c87bfad,Voluntario,Pensionista,Activo,1361530883
4556,25ad8977b35742bd8efcfd9d4f34243f,Voluntario,Pensionista,Activo,7700812057
4557,28bceace7d1e4299924bf97afbb9fcf5,Voluntario,Pensionista,Inactivo,3688705644
4558,25719a5e03ef4af39dd767a14a64c011,Voluntario,Pensionista,Activo,3589552255
4559,0ceabb6f8b2e4907afad1094356db6f4,Voluntario,Pensionista,Activo,3866896073
4560,5d8f5a015a914f599156947a93ed96dd,Voluntario,Pensionista,Activo,0798077177
4561,868f4f7ee0e74826a3b0dafb49c7b051,Asegurado,Pensionista,Activo,5286905706
4562,0cbb66498e9e43b78e8b13afef1fd972,Voluntario,Pensionista,Activo,6978281875
4563,1479bbcc3ba2480aaf8c8b8b932c0895,Voluntario,Pensionista,Inactivo,7484087823
4564,0125b27408f847f3a474a65560dc99a5,Voluntario,Pensionista,Inactivo,1586794142
4565,23e1311ae78b46ac98490a70fafca993,Voluntario,Pensionista,Activo,5275963993
4566,2612b16e38294ae68becb9f0ab87f92e,Voluntario,Afiliado,Activo,3436387370
4567,6f698664896b45019f664803aa52247e,Asegurado,Afiliado,Activo,6759806609
4568,d6bcbc4b6c0747859fe12fa61d99e3bb,Voluntario,Pensionista,Inactivo,8406142767
4569,fbeca212073240e29dffe3080643e90b,Voluntario,Pensionista,Activo,5640885819
4570,d7d0bf1692454fcf85e179dd7c8bc5d9,Voluntario,Pensionista,Activo,0381281192
4571,1d4f6c37d1c14d8fa5848ff29fabf47d,Asegurado,Pensionista,Activo,5908512738
4572,5244c3dd03ea489a8926e617381476c6,Voluntario,Pensionista,Activo,7850025167
4573,889c59acca804ec7bbd38116dee3cda4,Voluntario,Pensionista,Activo,6515692769
4574,51f7cb70c7044ac2af37bb5c846a6153,Voluntario,Afiliado,Inactivo,3632760952
4575,26137225625a4d0e8c9d9f37f4851196,Asegurado,Afiliado,Activo,0440359715
4576,2baa650a64684c3ebf6ff5e6ac03e785,Asegurado,Pensionista,Activo,0399648297
4577,871fc2e6e67f404ba991aeec9f63b7a1,Voluntario,Afiliado,Activo,4996065370
4578,4051d49128eb4ca1a9a28d29cecc236a,Asegurado,Pensionista,Activo,9933302798
4579,fa4fef8e0d4341e490e16f397f92dd49,Asegurado,Pensionista,Activo,3577491567
4580,f42d55be0bda4676b05e14b21d3a0161,Voluntario,Pensionista,Inactivo,5613019028
4581,9b4dbd426876415180709b591051a0d7,Voluntario,Pensionista,Activo,8491377574
4582,12e04e95ec5a40b09e3f21a33b5b15c1,Asegurado,Pensionista,Activo,6541104575
4583,ec356fe6c6dd48d8954ab9b95ad15e6b,Voluntario,Pensionista,Activo,9517353233
4584,35fc3069a2b943799eeb284ae879ee2a,Voluntario,Pensionista,Activo,9985629155
4585,89e3b1938a2b454ba648201dd72b317f,Voluntario,Pensionista,Activo,0660750532
4586,4d5e7315f38b45b09d1de5d8fd4dd695,Asegurado,Pensionista,Inactivo,5490940500
4587,b0068b357baf46cb9a6bb8efad9d142a,Asegurado,Pensionista,Activo,8206731275
4588,3019c45b6a8a4bbbb1a44bf128ae61d6,Voluntario,Pensionista,Activo,9289992416
4589,590d2e463316435c89ca6fbd3c7c8608,Voluntario,Pensionista,Activo,4050548581
4590,2eba2c5419584a27b3cdee5e8e881cb7,Voluntario,Pensionista,Activo,2430137218
4591,e5ebff0b4698496d8df88d5022ae9fc3,Asegurado,Afiliado,Activo,4442942921
4592,5e395fc34a95487db040125165fc105e,Asegurado,Afiliado,Activo,9807928521
4593,d36945a027bb40efbbf221d4aa3b7387,Voluntario,Pensionista,Activo,3680980731
4594,3a2da9a7913c443eba03c3c73d741146,Asegurado,Afiliado,Activo,2553770321
4595,eb3a27e6a5f54c37b204c168bd9e4bb0,Voluntario,Pensionista,Activo,4910924743
4596,55d2670b554e402282bf5a5c9075601b,Voluntario,Pensionista,Activo,4394556400
4597,6861118d82c343b7a6c55d95b8ed87a8,Voluntario,Pensionista,Activo,9354308446
4598,da0b8f1d2bc548789901bf52ed76950c,Asegurado,Pensionista,Activo,7623141815
4599,21783b50c9e64d42a7525a7a6f238632,Voluntario,Afiliado,Activo,7851371361
4600,50b16abcd66a4e8eb1cfcbae93fa130c,Voluntario,Pensionista,Activo,0242042120
4601,3ba78b4357cb454c88e768f6ca178e94,Asegurado,Pensionista,Inactivo,5088033087
4602,07f26d2f093048129ab8b85607223166,Voluntario,Pensionista,Activo,9826913969
4603,eb121e14f21c4061bf1e8c84f0270b98,Voluntario,Pensionista,Activo,8204144070
4604,2905a19b717a4f39bd489f7e328ffa17,Voluntario,Pensionista,Inactivo,2442452962
4605,52d5f6ba80944f258afb07e16de715e6,Voluntario,Pensionista,Activo,1548899414
4606,4642499733c64f3e8df333a74fea8c64,Voluntario,Pensionista,Activo,3165281440
4607,5a9d6759c6174c0cbdfcac92b5c114e4,Voluntario,Pensionista,Activo,8003432887
4608,a0d5ba5cda964d649807351b351354e0,Voluntario,Pensionista,Inactivo,3811204792
4609,6b939d27dc1a449da05a1c9958c6ed32,Voluntario,Pensionista,Activo,8637009768
4610,a8b612fba21e42b49bc5d585570bf493,Voluntario,Pensionista,Activo,0338133794
4611,6941340796814b6da2e9ad7727935286,Voluntario,Afiliado,Activo,6918123535
4612,0b08cc0fab5e44a5ac89200c10d0abdb,Voluntario,Pensionista,Inactivo,5000477298
4613,d2b50329cb9d4bc3b0e637237d4b1222,Asegurado,Pensionista,Activo,2299577773
4614,214517908b3e410ebd31a828e05dbeec,Asegurado,Pensionista,Activo,8852921154
4615,ecb96bd033af408c8e473906b69711cf,Voluntario,Afiliado,Inactivo,5424031056
4616,1b4db3ccbd5044d6a62db3e0a2944e4f,Asegurado,Pensionista,Activo,8914893375
4617,2b9bf72c401f4409b83c057d68f4b933,Voluntario,Afiliado,Activo,2924072414
4618,b3ad35b5b8014ef99f713ff30ae52e03,Voluntario,Pensionista,Activo,1446518499
4619,a3520349bcfb4505866c177685811e4b,Voluntario,Pensionista,Activo,9033217409
4620,5ecaeb3476c74feaab0d944d62b98694,Asegurado,Pensionista,Activo,4323188235
4621,a77348d9958c4294b40185a4e2e5593c,Voluntario,Pensionista,Activo,8017509639
4622,a497027a8a3a40fba4af53cd9f201f41,Voluntario,Afiliado,Activo,8156546907
4623,67e702846c584f97a11fa449a34b31b5,Asegurado,Pensionista,Activo,6575409826
4624,a2cf73acbe824a94b51fb4f5eeeb6108,Voluntario,Pensionista,Activo,7077079571
4625,17c6137517c541648aeffc15b4bd6d4e,Voluntario,Pensionista,Activo,1628530703
4626,1b8a9abe70684c00b7eb6a0069f83356,Voluntario,Pensionista,Activo,9013834661
4627,e45021be154c443e8984d69f944a721b,Asegurado,Pensionista,Activo,0800104854
4628,4847a0fcbc514b249bfcde7390c5ae63,Voluntario,Pensionista,Activo,7138078635
4629,2d48c1d8671e4ba5be9a7481cde7f8d5,Voluntario,Afiliado,Activo,1479371140
4630,4943798a35024364b0294b6a28cb9acf,Asegurado,Pensionista,Activo,1593774257
4631,4e78fdf499fa43e89a1b785969ac3dfb,Voluntario,Pensionista,Activo,9763476020
4632,451f0f6b48cb4367bd1a772227ea0762,Voluntario,Pensionista,Activo,9518675526
4633,3b41e945246a4c8d972b5659ac354dc3,Voluntario,Pensionista,Activo,2725890034
4634,52e376dca15b45a59f041c9e60c94c02,Voluntario,Pensionista,Activo,6974730600
4635,7024aadcb0d5454986e603aec81a0513,Voluntario,Pensionista,Activo,9890238434
